"Person_ID","Item_ID","Occasion","Score"
"23","9","3",-4.16881603596308
"23","9","4",0.719070940637921
"23","10","1",0.630033173967741
"23","10","2",-0.678642200260465
"23","10","3",-0.986733496863804
"23","10","4",1.71481184156897
"23","11","1",-1.14019162240292
"23","11","2",0.288632003504684
"23","11","3",-1.13498309272277
"23","11","4",0.292135327856715
"23","12","1",-0.0261120123750581
"23","12","2",0.0369281527729337
"23","12","3",-4.28641753777623
"23","12","4",-0.299840772276018
"23","13","1",-0.853954279523775
"23","13","2",1.22254542306563
"23","13","3",-1.76175770247371
"23","13","4",0.263542828618632
"23","14","1",-1.1817380858046
"23","14","2",-2.77455879786429
"23","14","3",-2.90357327611372
"23","14","4",0.0413906687266568
"23","15","1",-2.14213941826366
"23","15","2",2.96932097069694
"23","15","3",-2.06091513255494
"23","15","4",2.71090089744332
"23","16","1",-0.0642138986115336
"23","16","2",-1.11115405652862
"23","16","3",1.41644813522612
"23","16","4",2.04698029035683
"23","17","1",2.6393400691477
"23","17","2",-0.291449349187935
"23","17","3",-0.0483549337826166
"23","17","4",1.53847875104963
"23","18","1",-0.86992384422693
"23","18","2",0.668710496071465
"23","18","3",-0.881798571287696
"23","18","4",0.907581677505943
"23","19","1",1.54539583807246
"23","19","2",0.782770984808743
"23","19","3",-0.410583311114268
"23","19","4",1.58974233055134
"23","20","1",-1.17205406162395
"23","20","2",3.63123757072019
"23","20","3",-0.425706172445672
"23","20","4",-0.308416463117534
"24","1","1",0.746584431892522
"24","1","2",-0.041960555802774
"24","1","3",2.96992214463219
"24","1","4",3.62029903692014
"24","2","1",-2.90841097452784
"24","2","2",-0.72967409278711
"24","2","3",0.724372853198886
"24","2","4",0.614294435317978
"24","3","1",-2.29862055885235
"24","3","2",1.16748873105898
"24","3","3",0.731615248171929
"24","3","4",1.92973280542564
"24","4","1",-0.245042257125662
"24","4","2",4.28466549870729
"24","4","3",-0.289774413967852
"24","4","4",4.13760701092064
"24","5","1",-3.2313213986106
"24","5","2",3.11437691226014
"24","5","3",1.99065724380407
"24","5","4",1.07925253111173
"24","6","1",-2.46051039540725
"24","6","2",-1.84843504201225
"24","6","3",1.21305894877282
"24","6","4",1.67896859886857
"24","7","1",-0.748909112748949
"24","7","2",-6.00581389241316
"24","7","3",2.23592748713796
"24","7","4",2.56641629648565
"24","8","1",-2.6618689222229
"24","8","2",-0.361264170714765
"24","8","3",2.88491491581181
"24","8","4",1.40051327688693
"24","9","1",-2.30621621448137
"24","9","2",1.81515181406387
"24","9","3",-0.173877324554378
"24","9","4",2.54694307850725
"24","10","1",-0.636832190803928
"24","10","2",-0.921421952260825
"24","10","3",1.66801288906182
"24","10","4",3.12137478096495
"24","11","1",-3.48864607592515
"24","11","2",0.683102049311052
"24","11","3",1.52980181725611
"24","11","4",1.61286903606076
"24","12","1",-0.753424609093619
"24","12","2",-0.891239140875926
"24","12","3",-1.04262918565644
"24","12","4",0.904473597425853
"24","13","1",-1.86432031397259
"24","13","2",2.48427132382514
"24","13","3",1.06044555165984
"24","13","4",2.20013274319137
"24","14","1",-3.0579538446454
"24","14","2",-1.47060327133113
"24","14","3",0.649262098588357
"24","14","4",-0.589052346200791
"24","15","1",-3.12817554958317
"24","15","2",1.58116837115501
"24","15","3",0.851733626145599
"24","15","4",2.85860320527897
"24","16","1",-1.08580179542489
"24","16","2",-1.43309540748426
"24","16","3",4.13379441636153
"24","16","4",3.998777435075
"24","17","1",0.52582647737465
"24","17","2",0.0860343976355766
"24","17","3",2.8608991807811
"24","17","4",3.7384186831844
"24","18","1",-2.15463410402926
"24","18","2",0.462321786534616
"24","18","3",2.0660093941535
"24","18","4",3.79839817028237
"24","19","1",0.284107875636665
"24","19","2",0.421564360248319
"24","19","3",0.87795381666782
"24","19","4",2.68519533127311
"24","20","1",-2.19604307053934
"24","20","2",3.57938947262458
"24","20","3",1.18892696470003
"24","20","4",0.969591857245475
"25","1","1",1.81890209038707
"25","1","2",-3.13332642279448
"25","1","3",1.7538379505973
"25","1","4",1.89884327846875
"25","2","1",-1.43882078751055
"25","2","2",-2.38752869353107
"25","2","3",-0.359830950607357
"25","2","4",-0.0964449665673783
"25","3","1",-0.543003817065287
"25","3","2",-0.775920047587681
"25","3","3",-0.117779308128397
"25","3","4",0.819814971734196
"25","4","1",0.644614292139998
"25","4","2",0.80244587046002
"25","4","3",-1.54775355630168
"25","4","4",3.25355315075768
"25","5","1",-1.76039099107326
"25","5","2",-0.39290889993285
"25","5","3",0.635537101703354
"25","5","4",0.148199275708
"25","6","1",-1.89564666360391
"25","6","2",-4.53690547212972
"25","6","3",0.454514075058361
"25","6","4",0.788117726808465
"25","7","1",-0.190897274192896
"25","7","2",-8.52399006663926
"25","7","3",1.45977078643257
"25","7","4",1.00585741156185
"25","8","1",-2.10880414198407
"25","8","2",-2.83829109510755
"25","8","3",0.593550149806703
"25","8","4",0.66894940062195
"25","9","1",-1.32818237185062
"25","9","2",-1.4679483741015
"25","9","3",-2.28186263687749
"25","9","4",0.251140227329695
"25","10","1",0.282674961772927
"25","10","2",-2.94831200043078
"25","10","3",-0.275446989358875
"25","10","4",2.26981241486143
"25","11","1",-2.00155500964881
"25","11","2",-2.14394662884275
"25","11","3",0.462359615779383
"25","11","4",-0.377036751550703
"25","12","1",0.0093790996803994
"25","12","2",-2.65769363961683
"25","12","3",-2.11950126450959
"25","12","4",0.550251866643423
"25","13","1",-0.901932299640474
"25","13","2",-0.597815202363204
"25","13","3",-0.479443963633663
"25","13","4",0.750848935427586
"25","14","1",-1.87629912386758
"25","14","2",-3.6527891572908
"25","14","3",-0.868034824970539
"25","14","4",-0.605536117233427
"25","15","1",-3.1505340733478
"25","15","2",0.953766097526526
"25","15","3",-0.518558755868134
"25","15","4",1.14256819937948
"25","16","1",0.0737907110218854
"25","16","2",-3.13706559692375
"25","16","3",3.15912095260403
"25","16","4",1.87738530656731
"25","17","1",2.86621941857065
"25","17","2",-3.11253291961399
"25","17","3",2.19779436303171
"25","17","4",1.86429710012735
"25","18","1",-1.35013659959133
"25","18","2",-1.13834959736597
"25","18","3",0.602433652251915
"25","18","4",2.16348655019221
"25","19","1",0.829850110098027
"25","19","2",-1.45868103552516
"25","19","3",-0.237193174507095
"25","19","4",1.76683059441166
"25","20","1",-0.781282512503576
"25","20","2",0.756719573615134
"25","20","3",0.186621481770869
"25","20","4",-0.214546195044177
"26","1","1",3.35664315569473
"26","1","2",-0.215346193624984
"26","1","3",0.761773432099415
"26","1","4",2.53027594426502
"26","2","1",0.396931727534462
"26","2","2",-0.284687771359611
"26","2","3",-1.68162187794139
"26","2","4",-0.268830824155464
"26","3","1",0.961016555810204
"26","3","2",0.894298774319006
"26","3","3",-1.85182427495175
"26","3","4",1.64998921915691
"26","4","1",2.53835974615651
"26","4","2",3.53303210768247
"26","4","3",-2.48801863614954
"26","4","4",4.55339649551819
"26","5","1",-0.176127139466187
"26","5","2",2.31756174023408
"26","5","3",-1.03098241536376
"26","5","4",-0.320461456137661
"26","6","1",0.624095897279414
"26","6","2",-3.16685310684232
"26","6","3",-1.37386269521242
"26","6","4",1.02907276674691
"26","7","1",2.26841442292804
"26","7","2",-5.0930148651499
"26","7","3",0.0736085923274863
"26","7","4",2.06360579433055
"26","8","1",-0.120963636719188
"26","8","2",-0.373808042478192
"26","8","3",0.299055618377531
"26","8","4",1.05163693851763
"26","9","1",1.0678185211419
"26","9","2",1.14284931045358
"26","9","3",-3.62686777078155
"26","9","4",0.61191135139443
"26","10","1",2.3210858997135
"26","10","2",-1.16579058068252
"26","10","3",-1.00205328973092
"26","10","4",1.81090283099995
"26","11","1",-0.512730401743831
"26","11","2",0.225844041095987
"26","11","3",-0.0486627677523839
"26","11","4",0.419758742853001
"26","12","1",2.06586343390919
"26","12","2",-1.29729465036509
"26","12","3",-4.61446379119081
"26","12","4",0.341693772690678
"26","13","1",0.104913800709053
"26","13","2",2.44485695278207
"26","13","3",-1.19821225101635
"26","13","4",0.840904054775084
"26","14","1",0.467185727240577
"26","14","2",-2.56912572704565
"26","14","3",-2.55304820011071
"26","14","4",0.888271400129738
"26","15","1",-1.14219318858106
"26","15","2",2.45171867067462
"26","15","3",-1.87626121149173
"26","15","4",2.59330374397439
"26","16","1",1.16691907526095
"26","16","2",-0.436971350651759
"26","16","3",2.40459177257169
"26","16","4",3.44670220317767
"26","17","1",3.29633266218683
"26","17","2",0.0362676825376713
"26","17","3",0.128417221354238
"26","17","4",2.22849432964924
"26","18","1",1.07225784732156
"26","18","2",0.588386433501805
"26","18","3",0.0588174939795681
"26","18","4",3.15525872854771
"26","19","1",3.48364716710678
"26","19","2",1.04509009970315
"26","19","3",-0.957445217376787
"26","19","4",2.52511511331777
"26","20","1",0.731936051233603
"26","20","2",3.988058830439
"26","20","3",-1.48760791524668
"26","20","4",0.910731949236973
"27","1","1",0.56916997171854
"27","1","2",-0.541510638977825
"27","1","3",0.66067765846107
"27","1","4",-1.83028053006158
"27","2","1",-2.59082146763751
"27","2","2",-1.95753712842938
"27","2","3",-2.43063995098125
"27","2","4",-3.65340347785227
"27","3","1",-2.36295190734615
"27","3","2",0.356047332508279
"27","3","3",-1.28640323638983
"27","3","4",-3.62003986221674
"27","4","1",-0.784005541289217
"27","4","2",1.7228556267513
"27","4","3",-2.41325430406651
"27","4","4",-0.8707551206787
"27","5","1",-2.92725523808168
"27","5","2",1.56244889033547
"27","5","3",0.040811988076188
"27","5","4",-4.2326573897367
"27","6","1",-1.87644677110663
"27","6","2",-3.64678532061438
"27","6","3",-1.23004768173097
"27","6","4",-3.28305054323406
"27","7","1",-1.8173933656632
"27","7","2",-6.67432629069222
"27","7","3",0.669694985178457
"27","7","4",-2.3648165855012
"27","8","1",-3.44603388718086
"27","8","2",0.538608779620291
"27","8","3",0.817053740340058
"27","8","4",-2.76806561330594
"27","9","1",-2.45641990154942
"27","9","2",0.470144772917065
"27","9","3",-4.02582978914854
"27","9","4",-2.72985701477166
"27","10","1",-0.83662211768589
"27","10","2",-2.32675932909958
"27","10","3",-0.554905852470082
"27","10","4",-2.36407974947379
"27","11","1",-2.93942606878838
"27","11","2",-0.70757480577925
"27","11","3",-0.480400994466639
"27","11","4",-4.07670058500915
"27","12","1",-1.048101104492
"27","12","2",-1.68885437569468
"27","12","3",-3.54323821647927
"27","12","4",-4.40731540880691
"27","13","1",-2.92627800486893
"27","13","2",1.20619580455938
"27","13","3",-2.03154244035393
"27","13","4",-2.96339182547752
"27","14","1",-2.54564880988764
"27","14","2",-3.11126708892518
"27","14","3",-1.83252296661903
"27","14","4",-4.65272555648829
"27","15","1",-3.80332066033532
"27","15","2",1.69267273717216
"27","15","3",-1.43313742451937
"27","15","4",-1.83854237931328
"27","16","1",-0.500703398535087
"27","16","2",-1.24591394769251
"27","16","3",1.78075652923055
"27","16","4",-1.48235458887393
"27","17","1",0.171440968136712
"27","17","2",0.0501695432316613
"27","17","3",-0.216660529232983
"27","17","4",-1.42863971878619
"27","18","1",-2.01589494087325
"27","18","2",0.264808655496115
"27","18","3",0.383401176678854
"27","18","4",-1.95896833152193
"27","19","1",-0.729211017416133
"27","19","2",0.0517478674708204
"27","19","3",-0.166916463777375
"27","19","4",-2.16008595165394
"27","20","1",-1.69222355659653
"27","20","2",2.96227432595098
"27","20","3",-0.783635233460981
"27","20","4",-4.34957896974389
"28","1","1",-0.890703171644502
"28","1","2",0.492586588555305
"28","1","3",0.263163184154966
"28","1","4",0.72827335970689
"28","2","1",-4.25221820126262
"28","2","2",-0.717812651406783
"28","2","3",-1.01887855803795
"28","2","4",-2.34277694937648
"28","3","1",-3.18357461738268
"28","3","2",1.76392661415199
"28","3","3",-1.7601308073279
"28","3","4",-0.706620883175998
"28","4","1",-1.54711245367037
"28","4","2",4.93173072511948
"28","4","3",-3.16727952758898
"28","4","4",2.61931654174763
"28","5","1",-3.5892595956353
"28","5","2",3.16364129667668
"28","5","3",0.282240528080086
"28","5","4",-1.74318349949507
"28","6","1",-4.57192535824389
"28","6","2",-1.13400349733545
"28","6","3",-1.91253307334059
"28","6","4",-0.999159746551601
"28","7","1",-3.77984241813724
"28","7","2",-4.48311240848143
"28","7","3",1.00721222806968
"28","7","4",-0.0783586604822798
"28","8","1",-5.35827806871243
"28","8","2",1.40167198053727
"28","8","3",1.10415069218376
"28","8","4",-0.889017373351219
"28","9","1",-4.29719265081177
"28","9","2",1.61398485376474
"28","9","3",-3.58071157227065
"28","9","4",-0.214734154525238
"28","10","1",-2.19583955169767
"28","10","2",0.164124634994358
"28","10","3",-0.979305450878151
"28","10","4",0.351867303944982
"28","11","1",-4.96733512199262
"28","11","2",0.838780446278937
"28","11","3",-0.361818246498263
"28","11","4",-0.778513244674859
"28","12","1",-2.70084191873247
"28","12","2",0.282876577000645
"28","12","3",-3.60964924868599
"28","12","4",-1.27575752643324
"28","13","1",-2.90606796685214
"28","13","2",2.08562375797617
"28","13","3",-0.765364401693649
"28","13","4",-0.9211455935456
"28","14","1",-3.50011183863539
"28","14","2",-1.28045960866668
"28","14","3",-1.96598903607222
"28","14","4",-2.73761084451057
"28","15","1",-5.93615740708381
"28","15","2",3.61861955274265
"28","15","3",-1.15655752852836
"28","15","4",0.27034174993968
"28","16","1",-2.43526802003776
"28","16","2",0.0660360286362212
"28","16","3",1.48332518053498
"28","16","4",0.629088112739958
"28","17","1",0.51625395774304
"28","17","2",-0.266458735259158
"28","17","3",0.740257039570687
"28","17","4",-0.394127954306845
"28","18","1",-3.72561820410574
"28","18","2",3.1255862099635
"28","18","3",-0.193301335389471
"28","18","4",-0.403992211873911
"28","19","1",-1.70872197890187
"28","19","2",1.54684555224696
"28","19","3",-0.6951554535823
"28","19","4",-0.416701690193966
"28","20","1",-3.71721728627735
"28","20","2",4.32302563249453
"28","20","3",-0.181829186472379
"28","20","4",-3.12267987072305
"29","1","1",3.25517253350869
"29","1","2",-2.32360510422135
"29","1","3",1.49759926044112
"29","1","4",1.46475713881336
"29","2","1",-0.621005366957116
"29","2","2",-2.67319553037169
"29","2","3",-0.373071404756265
"29","2","4",-1.55610918316917
"29","3","1",0.148279065100048
"29","3","2",-0.453220307655868
"29","3","3",-0.280674757248261
"29","3","4",-0.158147093898966
"29","4","1",1.52208123616761
"29","4","2",2.88173481031472
"29","4","3",-1.00409334970559
"29","4","4",3.0483108389124
"29","5","1",-0.264058203675063
"29","5","2",1.50834655657535
"29","5","3",-0.0816235064306703
"29","5","4",-0.453801415781051
"29","6","1",-1.44932482902402
"29","6","2",-4.50901251472846
"29","6","3",-0.463798391664675
"29","6","4",-0.308068951549582
"29","7","1",-0.0253174573725492
"29","7","2",-7.29470267077262
"29","7","3",1.89444879931021
"29","7","4",0.865015962865767
"29","8","1",-1.65812223714088
"29","8","2",-1.67142622767803
"29","8","3",1.41077156321464
"29","8","4",-0.848766915129441
"29","9","1",-1.336214311379
"29","9","2",-1.7425906478145
"29","9","3",-1.75161643292344
"29","9","4",-0.825270223878021
"29","10","1",1.57987121645868
"29","10","2",-1.86089838730223
"29","10","3",0.700603480923324
"29","10","4",1.35618549665044
"29","11","1",-1.64131696043832
"29","11","2",-2.41281201105353
"29","11","3",1.39968632794135
"29","11","4",-1.454570936983
"29","12","1",0.476235025663412
"29","12","2",-1.99586277403252
"29","12","3",-2.44504777928625
"29","12","4",-0.651722177775089
"29","13","1",-0.766720231722466
"29","13","2",0.0683882640729252
"29","13","3",-0.575289396441614
"29","13","4",0.134776699105207
"29","14","1",-0.519495109739375
"29","14","2",-4.63910952829454
"29","14","3",-0.166738018907133
"29","14","4",-1.6531994501144
"29","15","1",-1.61195953739878
"29","15","2",1.97737364993499
"29","15","3",-0.873671603682727
"29","15","4",0.91370060898985
"29","16","1",0.343320638839449
"29","16","2",-1.95134085002513
"29","16","3",3.24896292964035
"29","16","4",0.932677005064721
"29","17","1",2.33230344463458
"29","17","2",-1.82569537017727
"29","17","3",1.01341145943443
"29","17","4",0.772454799816118
"29","18","1",-0.125214591532002
"29","18","2",-0.655818780732213
"29","18","3",1.35176226800738
"29","18","4",0.30935105089465
"29","19","1",1.59321212152113
"29","19","2",-1.24619999572592
"29","19","3",0.271100525180981
"29","19","4",0.298654519957274
"29","20","1",-0.589150650554197
"29","20","2",1.62720880443785
"29","20","3",0.343788863748099
"29","20","4",-0.424961518623645
"30","1","1",5.61080007466292
"30","1","2",1.02244944861981
"30","1","3",3.20365287934637
"30","1","4",1.18501491645163
"30","2","1",1.70733005692163
"30","2","2",-0.720368314216997
"30","2","3",0.0403086925368265
"30","2","4",-0.898924310681752
"30","3","1",2.81701150236342
"30","3","2",0.916780940848484
"30","3","3",0.775565807283981
"30","3","4",0.324111174806952
"30","4","1",4.30245766063659
"30","4","2",3.78776116322788
"30","4","3",-0.557552252580677
"30","4","4",3.81676697839369
"30","5","1",2.77364264624586
"30","5","2",3.44516798523067
"30","5","3",1.67739191040781
"30","5","4",-0.351120477430865
"30","6","1",2.81756528797617
"30","6","2",-1.39984109973305
"30","6","3",0.317096093200505
"30","6","4",-0.195721184771355
"30","7","1",3.48025770494359
"30","7","2",-5.07848029636861
"30","7","3",2.36669719907902
"30","7","4",1.3817616634463
"30","8","1",1.46154270503085
"30","8","2",0.231807592603417
"30","8","3",2.80330914602969
"30","8","4",0.205947759956769
"30","9","1",2.4692334467196
"30","9","2",0.899721424358975
"30","9","3",-1.88523778535091
"30","9","4",0.0418084110391322
"30","10","1",5.29062562457294
"30","10","2",-0.0297253918359788
"30","10","3",1.5030307006023
"30","10","4",1.68661366749696
"30","11","1",1.03441290456336
"30","11","2",0.836519562573333
"30","11","3",1.70553902735292
"30","11","4",-1.09161140162311
"30","12","1",3.53982840438014
"30","12","2",0.710428948511996
"30","12","3",-2.32447809243154
"30","12","4",-0.947715308112188
"30","13","1",2.63560208989995
"30","13","2",2.47946893339868
"30","13","3",1.05712360498065
"30","13","4",-0.463681081754166
"30","14","1",2.31589578962898
"30","14","2",-1.66612001998798
"30","14","3",-0.303425810913572
"30","14","4",-0.916694813261801
"30","15","1",1.67409958739339
"30","15","2",3.44890246695754
"30","15","3",1.1380247572199
"30","15","4",1.58165183927232
"30","16","1",3.85022208257763
"30","16","2",0.521319899152819
"30","16","3",3.67801391540462
"30","16","4",1.9627730213576
"30","17","1",6.42463633896468
"30","17","2",-0.0337648900633278
"30","17","3",2.42102820083282
"30","17","4",1.08649487802239
"30","18","1",2.51057133804016
"30","18","2",2.99737896452228
"30","18","3",2.97555702816125
"30","18","4",1.67659485252265
"30","19","1",4.52497027019227
"30","19","2",0.52227739511128
"30","19","3",0.93209682097475
"30","19","4",0.656842595501683
"30","20","1",2.82822556876139
"30","20","2",4.4644786483148
"30","20","3",1.31961320528059
"30","20","4",-0.701541017554777
"31","1","1",1.26808937898989
"31","1","2",-2.19821967486023
"31","1","3",3.79151374424349
"31","1","4",1.21714962195554
"31","2","1",-1.83904141429095
"31","2","2",-1.79115498159311
"31","2","3",1.54197990378058
"31","2","4",-1.92634216718153
"31","3","1",-0.695476268580137
"31","3","2",-0.287693384696564
"31","3","3",1.63064031400248
"31","3","4",-0.448532967091691
"31","4","1",0.654064625093085
"31","4","2",2.27025469617299
"31","4","3",0.40487116712345
"31","4","4",2.2131388856629
"31","5","1",-1.94553864066
"31","5","2",1.85229257374082
"31","5","3",1.00659533579785
"31","5","4",-2.54857864237376
"31","6","1",-1.78376202882505
"31","6","2",-4.01398381245642
"31","6","3",2.3409451293317
"31","6","4",-0.944244201508736
"31","7","1",-0.756279614955596
"31","7","2",-6.74771062634777
"31","7","3",3.90082180151663
"31","7","4",0.438387499048667
"31","8","1",-1.94992188380676
"31","8","2",-0.862020350449434
"31","8","3",2.68803693909036
"31","8","4",-0.921679647247004
"31","9","1",-0.353739086967167
"31","9","2",0.203341452437275
"31","9","3",-0.408585576423484
"31","9","4",-0.698414783352057
"31","10","1",0.41211857933129
"31","10","2",-1.25292372493086
"31","10","3",2.4560860855428
"31","10","4",0.102946743559375
"31","11","1",-2.02274427795798
"31","11","2",-1.41732394958379
"31","11","3",2.07050081135379
"31","11","4",-1.35712953396091
"31","12","1",0.295731415230436
"31","12","2",-1.27646771178161
"31","12","3",-1.3329901032746
"31","12","4",-0.461806891726854
"31","13","1",-1.781940892991
"31","13","2",0.129775734745661
"31","13","3",1.79364897695815
"31","13","4",-0.637828795568626
"31","14","1",-1.367974729798
"31","14","2",-3.97254472745427
"31","14","3",1.08952933213265
"31","14","4",-2.13764356659272
"31","15","1",-2.42701379389441
"31","15","2",1.97777701867395
"31","15","3",2.10968146241134
"31","15","4",0.999732788782965
"31","16","1",-0.399824592948256
"31","16","2",-1.56997426341711
"31","16","3",4.09510150003958
"31","16","4",0.838344478216163
"31","17","1",2.44465754133337
"31","17","2",-0.910466541259615
"31","17","3",3.66237814095231
"31","17","4",0.371110445894916
"31","18","1",-1.50482968259552
"31","18","2",0.260705622900587
"31","18","3",2.88143244118193
"31","18","4",0.445451908915983
"31","19","1",0.344897547574005
"31","19","2",-0.488764318176346
"31","19","3",1.45630011211542
"31","19","4",0.280715742533948
"31","20","1",-0.905232798317378
"31","20","2",1.95712399821056
"31","20","3",2.74311935337581
"31","20","4",-1.67382892989051
"32","1","1",1.71035788344306
"32","1","2",-0.844322613096567
"32","1","3",0.839884144363324
"32","1","4",1.55568478315951
"32","2","1",-1.50031254188374
"32","2","2",-2.46651379105702
"32","2","3",-0.752314312403713
"32","2","4",-1.01537622333957
"32","3","1",1.10599659438938
"32","3","2",-0.232476118033624
"32","3","3",-0.461587321189434
"32","3","4",0.029360613474215
"32","4","1",1.0412547419549
"32","4","2",2.18465995609715
"32","4","3",-3.10866881410828
"32","4","4",3.40295932428635
"32","5","1",-0.713000549485639
"32","5","2",0.230224663798324
"32","5","3",-0.438797896938356
"32","5","4",-0.562713689629803
"32","6","1",-0.991081109011695
"32","6","2",-4.96788267665903
"32","6","3",-0.610765878196204
"32","6","4",0.491604728961204
"32","7","1",-0.30557007753277
"32","7","2",-8.10862271604242
"32","7","3",1.30239508207062
"32","7","4",0.490875506874313
"32","8","1",-1.00993133487972
"32","8","2",-2.23015086108565
"32","8","3",0.153417130165513
"32","8","4",-0.888045395867431
"32","9","1",-1.02616187999593
"32","9","2",-1.02194975961486
"32","9","3",-2.96942168934071
"32","9","4",0.491132950007727
"32","10","1",0.657477496690481
"32","10","2",-2.12113045557883
"32","10","3",0.00347062853390229
"32","10","4",1.44031134350179
"32","11","1",-1.88012296130369
"32","11","2",-2.06762852681356
"32","11","3",-0.369649021899399
"32","11","4",-0.775378637961621
"32","12","1",-0.278008523673995
"32","12","2",-1.59108834374306
"32","12","3",-3.48433304962368
"32","12","4",-0.283555267161391
"32","13","1",-0.642976698688228
"32","13","2",0.79167382440097
"32","13","3",-1.57493962715834
"32","13","4",-0.814143487226448
"32","14","1",-0.915510475382727
"32","14","2",-4.02877537142553
"32","14","3",-1.24197549661241
"32","14","4",-1.92629607746576
"32","15","1",-2.95153984631239
"32","15","2",0.229281044792043
"32","15","3",-0.484070729898514
"32","15","4",1.33504594447149
"32","16","1",-0.244752380378557
"32","16","2",-2.62856747940972
"32","16","3",1.97699984784328
"32","16","4",1.03842780782374
"32","17","1",2.67267477583809
"32","17","2",-2.38992897451198
"32","17","3",0.301291954664254
"32","17","4",1.22014385713195
"32","18","1",-0.419732894710948
"32","18","2",-1.01744839480795
"32","18","3",-0.0294238543848894
"32","18","4",-0.481079576006505
"32","19","1",1.94157049902281
"32","19","2",-1.09329979198343
"32","19","3",-0.320033213017217
"32","19","4",0.370448921231698
"32","20","1",-0.749182981487648
"32","20","2",2.19646279791073
"32","20","3",-0.206462546079253
"32","20","4",-1.02548908656442
"33","1","1",1.79017760839598
"33","1","2",0.799862872164187
"33","1","3",1.24268854621349
"33","1","4",-0.044663215929178
"33","2","1",-0.284458491825682
"33","2","2",0.679165334068889
"33","2","3",-1.22818938921544
"33","2","4",-2.69755949837108
"33","3","1",0.0191037715562305
"33","3","2",2.28445145997385
"33","3","3",-0.431509787051724
"33","3","4",-1.14176313819501
"33","4","1",2.03810143723219
"33","4","2",5.76030659046805
"33","4","3",-3.41354933565553
"33","4","4",1.31099427017605
"33","5","1",-0.989723446906423
"33","5","2",3.69158450808755
"33","5","3",-1.24369986420159
"33","5","4",-2.0190098456937
"33","6","1",-1.0097814598409
"33","6","2",-0.957768474597562
"33","6","3",-1.24454235742048
"33","6","4",-0.276096559398717
"33","7","1",0.758615601023233
"33","7","2",-4.0905688764462
"33","7","3",-0.246568459516331
"33","7","4",-0.50964474397845
"33","8","1",-0.449699013990447
"33","8","2",0.860411480509069
"33","8","3",1.04647909031032
"33","8","4",-1.1463333708057
"33","9","1",-1.20282411077998
"33","9","2",2.64589089853063
"33","9","3",-3.72023139086862
"33","9","4",-1.18253836701602
"33","10","1",1.35306284771243
"33","10","2",1.71819736714898
"33","10","3",-0.436836972009439
"33","10","4",0.708588630057544
"33","11","1",-1.45190305952337
"33","11","2",1.14610277023244
"33","11","3",-1.00964443415945
"33","11","4",-0.983226311631922
"33","12","1",0.859589313540382
"33","12","2",2.39433800551334
"33","12","3",-4.64373076091732
"33","12","4",-0.460551570488377
"33","13","1",-0.296876770619264
"33","13","2",2.8276099430778
"33","13","3",-1.51464823558362
"33","13","4",-1.01631792578788
"33","14","1",-0.225817932816435
"33","14","2",-0.548658296411704
"33","14","3",-2.51745375061066
"33","14","4",-2.40068781494377
"33","15","1",-2.21410386227914
"33","15","2",4.86186124826729
"33","15","3",-1.41840437359368
"33","15","4",0.517042110223215
"33","16","1",0.599281436356312
"33","16","2",0.400177644826658
"33","16","3",2.13628141135296
"33","16","4",0.32795495412056
"33","17","1",3.99786991272773
"33","17","2",1.42428365732269
"33","17","3",0.592140151181853
"33","17","4",0.99191949812885
"33","18","1",0.0572615357620311
"33","18","2",2.28376548136233
"33","18","3",0.480854820762078
"33","18","4",1.00177626380735
"33","19","1",2.24717026787589
"33","19","2",1.74635424738496
"33","19","3",-1.55224104309268
"33","19","4",0.101584223427569
"33","20","1",0.162887783668196
"33","20","2",5.22542175255546
"33","20","3",0.278890602792915
"33","20","4",-1.50906412879297
"34","1","1",3.25902589001653
"34","1","2",-1.24915154867995
"34","1","3",3.3046821880374
"34","1","4",1.66004548340445
"34","2","1",0.0354398371210121
"34","2","2",-1.51310401024055
"34","2","3",-0.161815460625065
"34","2","4",-1.34816381379644
"34","3","1",0.438709177336073
"34","3","2",1.21685887008104
"34","3","3",1.1638226488077
"34","3","4",-0.208113046439211
"34","4","1",2.1687651523862
"34","4","2",3.61152068617183
"34","4","3",-0.152544346568633
"34","4","4",3.34649589366198
"34","5","1",-2.14272811309653
"34","5","2",1.82804298394116
"34","5","3",1.33251313194234
"34","5","4",-0.396310273816282
"34","6","1",-0.0347235642247423
"34","6","2",-2.49496506248604
"34","6","3",1.32824124890932
"34","6","4",0.318268962425516
"34","7","1",1.66132741842295
"34","7","2",-6.02312321230191
"34","7","3",3.1006520447117
"34","7","4",0.780952277133597
"34","8","1",-1.30829210877468
"34","8","2",-0.425097120528762
"34","8","3",2.88063916101015
"34","8","4",0.182281128199192
"34","9","1",-0.3616332566403
"34","9","2",1.12189222033336
"34","9","3",-1.0990074514685
"34","9","4",-0.472427171830369
"34","10","1",2.32276736446642
"34","10","2",-1.46282893279528
"34","10","3",2.32897837371002
"34","10","4",1.0570342569219
"34","11","1",-1.51777796838294
"34","11","2",-0.469787918710373
"34","11","3",2.66395419027693
"34","11","4",-0.7352084357512
"34","12","1",2.46607051440303
"34","12","2",-1.118987563537
"34","12","3",-1.57954237621184
"34","12","4",0.690623269669825
"34","13","1",0.931459166765161
"34","13","2",0.785122383427892
"34","13","3",0.630831304904057
"34","13","4",0.483412880284532
"34","14","1",-0.136388800040665
